customer_id,order_date,order_value,segment
C02806,2025-11-14,52.29,retail
C02953,2025-11-14,29.26,retail
C02985,2025-11-14,60.88,retail
C03184,2025-11-14,96.69,retail
C03356,2025-11-14,49.28,retail
C03526,2025-11-14,34.88,retail
C03540,2025-11-14,73.37,retail
C03689,2025-11-14,36.39,retail
C03810,2025-11-14,24.15,retail
C03829,2025-11-14,42.48,retail
C03910,2025-11-14,52.89,retail
W017,2025-11-14,263.21,wholesale
W020,2025-11-14,109.26,wholesale
C00107,2025-11-15,56.06,retail
C00372,2025-11-15,29.53,retail
C00381,2025-11-15,29.35,retail
C00407,2025-11-15,74.68,retail
C00448,2025-11-15,14.91,retail
C00624,2025-11-15,65.82,retail
C00640,2025-11-15,63.15,retail
C00767,2025-11-15,19.84,retail
C00786,2025-11-15,16.71,retail
C00887,2025-11-15,33.75,retail
C01088,2025-11-15,29.14,retail
C01097,2025-11-15,20.12,retail
C01176,2025-11-15,22.87,retail
C01200,2025-11-15,37.83,retail
C01253,2025-11-15,50.92,retail
C01262,2025-11-15,39.74,retail
C01278,2025-11-15,53.09,retail
C01364,2025-11-15,17.22,retail
C01560,2025-11-15,56.97,retail
C01576,2025-11-15,12.13,retail
C01597,2025-11-15,32.87,retail
C01953,2025-11-15,20.12,retail
C02034,2025-11-15,22.82,retail
C02074,2025-11-15,30.65,retail
C02082,2025-11-15,15.23,retail
C02152,2025-11-15,31.98,retail
C02261,2025-11-15,33.89,retail
C02263,2025-11-15,40.32,retail
C02360,2025-11-15,53.69,retail
C02369,2025-11-15,52.48,retail
C02533,2025-11-15,59.73,retail
C02579,2025-11-15,47.52,retail
C02796,2025-11-15,54.14,retail
C02945,2025-11-15,59.76,retail
C03001,2025-11-15,30.58,retail
C03033,2025-11-15,42.24,retail
C03129,2025-11-15,49.96,retail
C03152,2025-11-15,11.13,retail
C03179,2025-11-15,79.75,retail
C03191,2025-11-15,35.38,retail
C03268,2025-11-15,48.04,retail
C03350,2025-11-15,35.26,retail
C03371,2025-11-15,27.67,retail
C03373,2025-11-15,58.57,retail
C03531,2025-11-15,49.39,retail
C03567,2025-11-15,37.45,retail
C03592,2025-11-15,17.31,retail
C03897,2025-11-15,29.21,retail
W001,2025-11-15,277.36,wholesale
W024,2025-11-15,149.1,wholesale
W027,2025-11-15,339.83,wholesale
C00077,2025-11-16,21.04,retail
C00126,2025-11-16,63.21,retail
C00153,2025-11-16,41.78,retail
C00154,2025-11-16,79.64,retail
C00245,2025-11-16,43.55,retail
C00322,2025-11-16,30.6,retail
C00329,2025-11-16,52.98,retail
C00451,2025-11-16,32.39,retail
C00471,2025-11-16,49.92,retail
C00482,2025-11-16,51.3,retail
C00780,2025-11-16,100.58,retail
C00964,2025-11-16,36.39,retail
C00965,2025-11-16,33.68,retail
C01014,2025-11-16,36.28,retail
C01094,2025-11-16,78.28,retail
C01154,2025-11-16,62.74,retail
C01217,2025-11-16,40.22,retail
C01263,2025-11-16,20.2,retail
C01271,2025-11-16,26.7,retail
C01391,2025-11-16,28.44,retail
C01449,2025-11-16,14.85,retail
C01469,2025-11-16,29.84,retail
C01534,2025-11-16,27.85,retail
C01560,2025-11-16,19.88,retail
C01582,2025-11-16,14.35,retail
C01629,2025-11-16,27.34,retail
C01652,2025-11-16,47.19,retail
C01673,2025-11-16,45.91,retail
C01788,2025-11-16,17.57,retail
C01951,2025-11-16,15.12,retail
C02031,2025-11-16,35.23,retail
C02290,2025-11-16,48.91,retail
C02310,2025-11-16,103.75,retail
C02549,2025-11-16,48.81,retail
C02656,2025-11-16,48.95,retail
C02679,2025-11-16,55.76,retail
C02735,2025-11-16,37.97,retail
C02786,2025-11-16,16.5,retail
C02795,2025-11-16,49.86,retail
C02985,2025-11-16,53.27,retail
C03046,2025-11-16,24.04,retail
C03085,2025-11-16,91.25,retail
C03172,2025-11-16,101.96,retail
C03319,2025-11-16,51.03,retail
C03350,2025-11-16,30.14,retail
C03440,2025-11-16,49.97,retail
C03524,2025-11-16,28.56,retail
C03548,2025-11-16,107.18,retail
C03567,2025-11-16,42.12,retail
C03656,2025-11-16,85.09,retail
C03829,2025-11-16,28.44,retail
C03967,2025-11-16,43.51,retail
C03982,2025-11-16,72.33,retail
W002,2025-11-16,176.25,wholesale
W003,2025-11-16,219.8,wholesale
W007,2025-11-16,219.07,wholesale
W012,2025-11-16,377.23,wholesale
W017,2025-11-16,127.69,wholesale
W024,2025-11-16,266.19,wholesale
W028,2025-11-16,187.63,wholesale
W029,2025-11-16,143.54,wholesale
C00426,2025-11-17,13.77,retail
C00525,2025-11-17,22.39,retail
C00571,2025-11-17,62.44,retail
C00897,2025-11-17,19.99,retail
C01026,2025-11-17,45.34,retail
C01028,2025-11-17,85.98,retail
C01197,2025-11-17,19.83,retail
C01315,2025-11-17,61.96,retail
C01350,2025-11-17,52.12,retail
C01920,2025-11-17,38.2,retail
C02009,2025-11-17,33.79,retail
C02095,2025-11-17,87.43,retail
C02175,2025-11-17,20.12,retail
C02180,2025-11-17,22.21,retail
C02296,2025-11-17,46.61,retail
C02425,2025-11-17,32.69,retail
C02526,2025-11-17,45.31,retail
C02552,2025-11-17,18.72,retail
C02613,2025-11-17,51.16,retail
C02755,2025-11-17,70.89,retail
C02793,2025-11-17,48.87,retail
C02800,2025-11-17,42.73,retail
C02921,2025-11-17,14.05,retail
C02970,2025-11-17,31.61,retail
C03202,2025-11-17,44.56,retail
C03432,2025-11-17,49.53,retail
C03611,2025-11-17,50.18,retail
C03629,2025-11-17,69.94,retail
W004,2025-11-17,165.85,wholesale
W006,2025-11-17,216.26,wholesale
W008,2025-11-17,254.75,wholesale
W021,2025-11-17,241.62,wholesale
C00166,2025-11-18,41.16,retail
C00167,2025-11-18,34.23,retail
C00190,2025-11-18,21.86,retail
C00298,2025-11-18,15.92,retail
C00300,2025-11-18,24.02,retail
C00357,2025-11-18,27.43,retail
C00521,2025-11-18,19.22,retail
C00528,2025-11-18,11.16,retail
C00554,2025-11-18,31.27,retail
C00616,2025-11-18,35.55,retail
C00950,2025-11-18,20.22,retail
C01015,2025-11-18,23.56,retail
C01103,2025-11-18,35.49,retail
C01154,2025-11-18,46.23,retail
C01207,2025-11-18,40.18,retail
C01244,2025-11-18,38.61,retail
C01269,2025-11-18,21.03,retail
C01270,2025-11-18,51.9,retail
C01271,2025-11-18,22.66,retail
C01300,2025-11-18,30.73,retail
C01356,2025-11-18,9.83,retail
C01434,2025-11-18,27.54,retail
C01434,2025-11-18,17.36,retail
C01441,2025-11-18,38.64,retail
C01447,2025-11-18,52.59,retail
C01498,2025-11-18,24.2,retail
C01540,2025-11-18,46.17,retail
C01631,2025-11-18,18.23,retail
C01765,2025-11-18,34.89,retail
C01857,2025-11-18,31.4,retail
C02124,2025-11-18,48.62,retail
C02180,2025-11-18,78.02,retail
C02210,2025-11-18,57.98,retail
C02249,2025-11-18,29.84,retail
C02490,2025-11-18,24.63,retail
C02512,2025-11-18,76.6,retail
C02703,2025-11-18,16.27,retail
C02710,2025-11-18,87.12,retail
C02718,2025-11-18,65.33,retail
C02726,2025-11-18,26.45,retail
C02729,2025-11-18,50.06,retail
C02867,2025-11-18,28.25,retail
C03023,2025-11-18,23.24,retail
C03033,2025-11-18,23.09,retail
C03057,2025-11-18,60.95,retail
C03312,2025-11-18,43.8,retail
C03327,2025-11-18,13.41,retail
C03356,2025-11-18,13.35,retail
C03550,2025-11-18,48.12,retail
C03599,2025-11-18,26.02,retail
C03612,2025-11-18,42.25,retail
C03677,2025-11-18,36.71,retail
C03810,2025-11-18,34.26,retail
W002,2025-11-18,193.26,wholesale
W010,2025-11-18,113.17,wholesale
W026,2025-11-18,258.92,wholesale
C00002,2025-11-19,48.06,retail
C00008,2025-11-19,33.8,retail
C00008,2025-11-19,92.05,retail
C00087,2025-11-19,61.3,retail
C00100,2025-11-19,29.51,retail
C00209,2025-11-19,74.65,retail
C00219,2025-11-19,78.59,retail
C00263,2025-11-19,56.07,retail
C00300,2025-11-19,25.18,retail
C00499,2025-11-19,84.57,retail
C00524,2025-11-19,31.67,retail
C00588,2025-11-19,51.1,retail
C00650,2025-11-19,27.17,retail
C00737,2025-11-19,22.97,retail
C00784,2025-11-19,13.24,retail
C00912,2025-11-19,22.35,retail
C00950,2025-11-19,47.73,retail
C01006,2025-11-19,33.88,retail
C01230,2025-11-19,43.81,retail
C01235,2025-11-19,43.5,retail
C01366,2025-11-19,19.07,retail
C01522,2025-11-19,27.96,retail
C01638,2025-11-19,51.36,retail
C01679,2025-11-19,51.18,retail
C01724,2025-11-19,36.9,retail
C01879,2025-11-19,40.58,retail
C02137,2025-11-19,22.96,retail
C02369,2025-11-19,10.73,retail
C02483,2025-11-19,43.68,retail
C02525,2025-11-19,48.78,retail
C02530,2025-11-19,33.25,retail
C02617,2025-11-19,58.68,retail
C02762,2025-11-19,88.04,retail
C02786,2025-11-19,81.41,retail
C02857,2025-11-19,29.69,retail
C02999,2025-11-19,30.41,retail
C03007,2025-11-19,45.88,retail
C03130,2025-11-19,36.05,retail
C03504,2025-11-19,19.43,retail
C03529,2025-11-19,24.02,retail
C03580,2025-11-19,35.86,retail
C03599,2025-11-19,36.87,retail
C03652,2025-11-19,47.74,retail
C03715,2025-11-19,8.11,retail
C03750,2025-11-19,68.27,retail
C03884,2025-11-19,24.06,retail
C03886,2025-11-19,15.32,retail
C03906,2025-11-19,29.52,retail
W012,2025-11-19,156.81,wholesale
W015,2025-11-19,205.61,wholesale
W016,2025-11-19,173.63,wholesale
W019,2025-11-19,175.61,wholesale
C00013,2025-11-20,57.98,retail
C00088,2025-11-20,39.7,retail
C00159,2025-11-20,12.28,retail
C00262,2025-11-20,33.06,retail
C00328,2025-11-20,39.38,retail
C00345,2025-11-20,25.98,retail
C00509,2025-11-20,26.26,retail
C00569,2025-11-20,38.36,retail
C00845,2025-11-20,43.58,retail
C00855,2025-11-20,42.7,retail
C00928,2025-11-20,32.65,retail
C00983,2025-11-20,15.79,retail
C00996,2025-11-20,53.35,retail
C01047,2025-11-20,73.07,retail
C01412,2025-11-20,41.3,retail
C01437,2025-11-20,32.38,retail
C01442,2025-11-20,25.09,retail
C01564,2025-11-20,19.1,retail
C01611,2025-11-20,42.21,retail
C01855,2025-11-20,37.95,retail
C01857,2025-11-20,47.52,retail
C02048,2025-11-20,12.73,retail
C02057,2025-11-20,19.18,retail
C02188,2025-11-20,18.47,retail
C02230,2025-11-20,19.62,retail
C02317,2025-11-20,14.9,retail
C02435,2025-11-20,37.95,retail
C02482,2025-11-20,72.14,retail
C02591,2025-11-20,38.23,retail
C02798,2025-11-20,26.38,retail
C02889,2025-11-20,48.15,retail
C02914,2025-11-20,15.4,retail
C02970,2025-11-20,32.96,retail
C03151,2025-11-20,17.85,retail
C03267,2025-11-20,33.14,retail
C03288,2025-11-20,43.44,retail
C03386,2025-11-20,113.74,retail
C03399,2025-11-20,24.39,retail
C03400,2025-11-20,31.09,retail
C03402,2025-11-20,41.12,retail
C03439,2025-11-20,61.65,retail
C03530,2025-11-20,124.26,retail
C03591,2025-11-20,33.31,retail
C03595,2025-11-20,58.53,retail
C03621,2025-11-20,66.19,retail
C03622,2025-11-20,28.3,retail
C03714,2025-11-20,38.31,retail
C03762,2025-11-20,54.65,retail
C03846,2025-11-20,62.57,retail
C03846,2025-11-20,23.06,retail
C03878,2025-11-20,36.81,retail
C03956,2025-11-20,62.32,retail
C03967,2025-11-20,21.28,retail
W000,2025-11-20,199.28,wholesale
W003,2025-11-20,227.79,wholesale
W004,2025-11-20,238.97,wholesale
W015,2025-11-20,237.78,wholesale
C00106,2025-11-21,51.87,retail
C00637,2025-11-21,43.3,retail
C00709,2025-11-21,89.44,retail
C00780,2025-11-21,26.54,retail
C00889,2025-11-21,41.51,retail
C00897,2025-11-21,69.88,retail
C00928,2025-11-21,83.99,retail
C00954,2025-11-21,8.78,retail
C00984,2025-11-21,16.88,retail
C01167,2025-11-21,31.13,retail
C01317,2025-11-21,20.21,retail
C01437,2025-11-21,30.38,retail
C01455,2025-11-21,31.92,retail
C01493,2025-11-21,25.97,retail
C01542,2025-11-21,23.3,retail
C01582,2025-11-21,57.9,retail
C01661,2025-11-21,16.55,retail
C01684,2025-11-21,31.91,retail
C01927,2025-11-21,48.73,retail
C02124,2025-11-21,49.28,retail
C02152,2025-11-21,48.01,retail
C02168,2025-11-21,61.13,retail
C02319,2025-11-21,47.09,retail
C02464,2025-11-21,27.4,retail
C02557,2025-11-21,42.01,retail
C02914,2025-11-21,60.28,retail
C02954,2025-11-21,46.33,retail
C03029,2025-11-21,31.96,retail
C03046,2025-11-21,66.71,retail
C03212,2025-11-21,90.66,retail
C03403,2025-11-21,72.53,retail
C03550,2025-11-21,35.94,retail
C03565,2025-11-21,48.56,retail
C03660,2025-11-21,36.57,retail
C03696,2025-11-21,55.61,retail
C03742,2025-11-21,55.61,retail
C03761,2025-11-21,15.14,retail
C03764,2025-11-21,71.74,retail
C03780,2025-11-21,74.1,retail
C03872,2025-11-21,189.43,retail
C03886,2025-11-21,39.97,retail
W012,2025-11-21,410.24,wholesale
W026,2025-11-21,271.08,wholesale
C00076,2025-11-22,29.24,retail
C00098,2025-11-22,32.16,retail
C00243,2025-11-22,31.39,retail
C00260,2025-11-22,13.22,retail
C00306,2025-11-22,61.22,retail
C00361,2025-11-22,43.2,retail
C00414,2025-11-22,24.59,retail
C00414,2025-11-22,68.27,retail
C00488,2025-11-22,44.22,retail
C00678,2025-11-22,35.42,retail
C00691,2025-11-22,47.31,retail
C00723,2025-11-22,27.54,retail
C00775,2025-11-22,9.0,retail
C01132,2025-11-22,28.16,retail
C01401,2025-11-22,35.73,retail
C01524,2025-11-22,17.85,retail
C01572,2025-11-22,39.92,retail
C01725,2025-11-22,19.75,retail
C02182,2025-11-22,61.33,retail
C02380,2025-11-22,20.34,retail
C02454,2025-11-22,45.13,retail
C02471,2025-11-22,58.38,retail
C02537,2025-11-22,23.12,retail
C02556,2025-11-22,22.06,retail
C02562,2025-11-22,12.2,retail
C02667,2025-11-22,34.63,retail
C02855,2025-11-22,8.9,retail
C03209,2025-11-22,42.45,retail
C03213,2025-11-22,39.95,retail
C03400,2025-11-22,21.94,retail
C03424,2025-11-22,73.75,retail
C03454,2025-11-22,28.32,retail
C03478,2025-11-22,26.01,retail
C03506,2025-11-22,41.23,retail
C03714,2025-11-22,40.75,retail
C03898,2025-11-22,14.86,retail
C03984,2025-11-22,25.63,retail
W013,2025-11-22,299.26,wholesale
W018,2025-11-22,194.6,wholesale
C00024,2025-11-23,36.61,retail
C00144,2025-11-23,21.63,retail
C00148,2025-11-23,40.86,retail
C00148,2025-11-23,19.46,retail
C00580,2025-11-23,50.32,retail
C00630,2025-11-23,92.1,retail
C00658,2025-11-23,77.22,retail
C00711,2025-11-23,47.88,retail
C00846,2025-11-23,28.0,retail
C01032,2025-11-23,58.24,retail
C01365,2025-11-23,90.68,retail
C01373,2025-11-23,74.46,retail
C01383,2025-11-23,31.13,retail
C01572,2025-11-23,21.94,retail
C01802,2025-11-23,56.23,retail
C01827,2025-11-23,179.53,retail
C01865,2025-11-23,31.61,retail
C02004,2025-11-23,17.99,retail
C02166,2025-11-23,64.0,retail
C02181,2025-11-23,28.44,retail
C02196,2025-11-23,43.53,retail
C02479,2025-11-23,34.51,retail
C02598,2025-11-23,33.1,retail
C02623,2025-11-23,9.79,retail
C02825,2025-11-23,36.32,retail
C02827,2025-11-23,93.01,retail
C02909,2025-11-23,23.53,retail
C02918,2025-11-23,39.35,retail
C02943,2025-11-23,110.37,retail
C03020,2025-11-23,28.26,retail
C03020,2025-11-23,25.97,retail
C03054,2025-11-23,25.07,retail
C03067,2025-11-23,68.02,retail
C03414,2025-11-23,20.07,retail
C03529,2025-11-23,47.92,retail
C03559,2025-11-23,14.41,retail
C03583,2025-11-23,14.69,retail
C03594,2025-11-23,59.79,retail
C03696,2025-11-23,45.52,retail
C03767,2025-11-23,12.78,retail
C03780,2025-11-23,37.3,retail
C03825,2025-11-23,21.98,retail
C03956,2025-11-23,39.1,retail
C03958,2025-11-23,15.58,retail
W005,2025-11-23,311.81,wholesale
W006,2025-11-23,242.43,wholesale
W008,2025-11-23,477.89,wholesale
W013,2025-11-23,364.82,wholesale
W022,2025-11-23,148.28,wholesale
W022,2025-11-23,239.4,wholesale
W027,2025-11-23,201.39,wholesale
W027,2025-11-23,232.77,wholesale
C00212,2025-11-24,30.83,retail
C00466,2025-11-24,27.33,retail
C00535,2025-11-24,23.02,retail
C00624,2025-11-24,39.36,retail
C00682,2025-11-24,39.62,retail
C00755,2025-11-24,25.81,retail
C00801,2025-11-24,22.34,retail
C00811,2025-11-24,16.53,retail
C00919,2025-11-24,42.47,retail
C00935,2025-11-24,27.07,retail
C01172,2025-11-24,23.43,retail
C01184,2025-11-24,17.2,retail
C01263,2025-11-24,59.46,retail
C01275,2025-11-24,34.39,retail
C01532,2025-11-24,79.65,retail
C01615,2025-11-24,54.09,retail
C01745,2025-11-24,10.48,retail
C01794,2025-11-24,60.96,retail
C01903,2025-11-24,39.44,retail
C02158,2025-11-24,51.26,retail
C02600,2025-11-24,26.24,retail
C02952,2025-11-24,21.83,retail
C03087,2025-11-24,31.6,retail
C03157,2025-11-24,97.6,retail
C03260,2025-11-24,18.12,retail
C03441,2025-11-24,26.1,retail
C03510,2025-11-24,19.47,retail
C03533,2025-11-24,34.93,retail
C03690,2025-11-24,24.09,retail
C03738,2025-11-24,29.04,retail
C03843,2025-11-24,55.63,retail
C03976,2025-11-24,12.39,retail
W002,2025-11-24,294.23,wholesale
W003,2025-11-24,239.19,wholesale
W008,2025-11-24,374.43,wholesale
W013,2025-11-24,321.93,wholesale
W023,2025-11-24,208.54,wholesale
W023,2025-11-24,201.34,wholesale
W028,2025-11-24,302.69,wholesale
C00000,2025-11-25,56.44,retail
C00051,2025-11-25,56.05,retail
C00083,2025-11-25,63.02,retail
C00442,2025-11-25,49.21,retail
C00457,2025-11-25,55.87,retail
C00463,2025-11-25,27.54,retail
C00611,2025-11-25,25.2,retail
C00957,2025-11-25,57.11,retail
C01060,2025-11-25,78.85,retail
C01277,2025-11-25,108.96,retail
C01410,2025-11-25,11.87,retail
C01411,2025-11-25,47.47,retail
C01635,2025-11-25,23.78,retail
C01695,2025-11-25,60.48,retail
C01884,2025-11-25,85.4,retail
C01952,2025-11-25,20.96,retail
C01953,2025-11-25,66.03,retail
C02259,2025-11-25,38.47,retail
C02274,2025-11-25,24.94,retail
C02463,2025-11-25,47.72,retail
C02562,2025-11-25,24.12,retail
C02617,2025-11-25,38.94,retail
C02632,2025-11-25,20.27,retail
C02891,2025-11-25,41.39,retail
C02968,2025-11-25,17.65,retail
C02994,2025-11-25,28.87,retail
C03301,2025-11-25,26.42,retail
C03340,2025-11-25,14.36,retail
C03477,2025-11-25,23.27,retail
C03490,2025-11-25,32.85,retail
C03565,2025-11-25,40.78,retail
C03636,2025-11-25,45.14,retail
C03669,2025-11-25,33.17,retail
C03884,2025-11-25,25.91,retail
C03908,2025-11-25,50.73,retail
C03926,2025-11-25,40.86,retail
C03960,2025-11-25,19.1,retail
C03984,2025-11-25,56.57,retail
W009,2025-11-25,254.3,wholesale
W010,2025-11-25,199.81,wholesale
W012,2025-11-25,174.64,wholesale
W014,2025-11-25,114.94,wholesale
W022,2025-11-25,340.39,wholesale
W023,2025-11-25,358.41,wholesale
C00006,2025-11-26,25.11,retail
C00037,2025-11-26,53.4,retail
C00118,2025-11-26,45.03,retail
C00228,2025-11-26,28.69,retail
C00263,2025-11-26,45.97,retail
C00322,2025-11-26,54.92,retail
C00332,2025-11-26,21.57,retail
C00783,2025-11-26,60.02,retail
C00818,2025-11-26,101.17,retail
C00905,2025-11-26,44.6,retail
C01070,2025-11-26,35.06,retail
C01071,2025-11-26,22.96,retail
C01171,2025-11-26,17.67,retail
C01186,2025-11-26,41.88,retail
C01231,2025-11-26,14.13,retail
C01384,2025-11-26,49.46,retail
C01411,2025-11-26,76.25,retail
C01682,2025-11-26,88.94,retail
C01812,2025-11-26,34.92,retail
C01939,2025-11-26,83.48,retail
C02140,2025-11-26,38.61,retail
C02227,2025-11-26,23.03,retail
C02254,2025-11-26,29.64,retail
C02305,2025-11-26,42.38,retail
C02339,2025-11-26,120.82,retail
C02515,2025-11-26,47.4,retail
C02520,2025-11-26,28.45,retail
C02735,2025-11-26,42.97,retail
C02791,2025-11-26,32.15,retail
C02851,2025-11-26,64.89,retail
C02896,2025-11-26,20.72,retail
C03319,2025-11-26,63.15,retail
C03408,2025-11-26,11.67,retail
C03443,2025-11-26,28.07,retail
C03453,2025-11-26,18.78,retail
C03539,2025-11-26,28.09,retail
C03654,2025-11-26,47.9,retail
C03716,2025-11-26,31.24,retail
C03718,2025-11-26,22.64,retail
C03798,2025-11-26,42.66,retail
C03893,2025-11-26,17.32,retail
C03936,2025-11-26,31.87,retail
C03988,2025-11-26,63.87,retail
W009,2025-11-26,318.61,wholesale
C00129,2025-11-27,73.91,retail
C00157,2025-11-27,100.33,retail
C00261,2025-11-27,22.58,retail
C00314,2025-11-27,143.12,retail
C00369,2025-11-27,28.13,retail
C00443,2025-11-27,61.26,retail
C00521,2025-11-27,19.45,retail
C00525,2025-11-27,36.27,retail
C00558,2025-11-27,28.76,retail
C00609,2025-11-27,50.84,retail
C00647,2025-11-27,26.09,retail
C00674,2025-11-27,55.88,retail
C00709,2025-11-27,36.58,retail
C00895,2025-11-27,108.06,retail
C00993,2025-11-27,197.7,retail
C01014,2025-11-27,22.79,retail
C01048,2025-11-27,77.61,retail
C01105,2025-11-27,36.05,retail
C01105,2025-11-27,40.04,retail
C01344,2025-11-27,11.05,retail
C01391,2025-11-27,48.73,retail
C01465,2025-11-27,41.13,retail
C01597,2025-11-27,44.24,retail
C01640,2025-11-27,23.07,retail
C01719,2025-11-27,13.39,retail
C02058,2025-11-27,40.46,retail
C02093,2025-11-27,214.74,retail
C02195,2025-11-27,33.16,retail
C02233,2025-11-27,50.13,retail
C02264,2025-11-27,29.32,retail
C02286,2025-11-27,30.02,retail
C02327,2025-11-27,50.33,retail
C02477,2025-11-27,32.06,retail
C02605,2025-11-27,55.92,retail
C02742,2025-11-27,30.87,retail
C03107,2025-11-27,34.29,retail
C03233,2025-11-27,57.51,retail
C03358,2025-11-27,32.29,retail
C03380,2025-11-27,28.92,retail
C03502,2025-11-27,32.34,retail
C03572,2025-11-27,107.14,retail
C03582,2025-11-27,63.56,retail
C03654,2025-11-27,25.19,retail
C03670,2025-11-27,43.16,retail
C03677,2025-11-27,23.43,retail
C03694,2025-11-27,28.75,retail
C03712,2025-11-27,41.09,retail
C03739,2025-11-27,43.95,retail
C03801,2025-11-27,63.93,retail
C03838,2025-11-27,18.79,retail
C03847,2025-11-27,53.34,retail
W001,2025-11-27,226.38,wholesale
W002,2025-11-27,325.54,wholesale
W005,2025-11-27,122.59,wholesale
W016,2025-11-27,249.14,wholesale
W021,2025-11-27,179.05,wholesale
W028,2025-11-27,181.37,wholesale
C00005,2025-11-28,31.09,retail
C00009,2025-11-28,33.89,retail
C00053,2025-11-28,41.77,retail
C00079,2025-11-28,42.45,retail
C00212,2025-11-28,29.21,retail
C00291,2025-11-28,56.25,retail
C00520,2025-11-28,33.65,retail
C00582,2025-11-28,22.52,retail
C00618,2025-11-28,79.46,retail
C00661,2025-11-28,63.66,retail
C00738,2025-11-28,38.86,retail
C00854,2025-11-28,39.54,retail
C00868,2025-11-28,55.81,retail
C00959,2025-11-28,34.13,retail
C01274,2025-11-28,32.46,retail
C01442,2025-11-28,12.26,retail
C01451,2025-11-28,17.23,retail
C01532,2025-11-28,12.5,retail
C01537,2025-11-28,36.36,retail
C01578,2025-11-28,27.78,retail
C01656,2025-11-28,39.1,retail
C01752,2025-11-28,37.93,retail
C01777,2025-11-28,24.46,retail
C01786,2025-11-28,50.01,retail
C02173,2025-11-28,31.57,retail
C02174,2025-11-28,106.1,retail
C02221,2025-11-28,13.17,retail
C02324,2025-11-28,38.48,retail
C02363,2025-11-28,29.75,retail
C02364,2025-11-28,36.67,retail
C02406,2025-11-28,107.57,retail
C02425,2025-11-28,46.53,retail
C02493,2025-11-28,25.74,retail
C02539,2025-11-28,19.05,retail
C02607,2025-11-28,54.69,retail
